"sample_PlateID","BLUD_or_SPBL","Plate","Antibiotic","Rep","WELL","Volume","Dilution","BACTERIA","NA","Sex","Row","Col","Age","Time_post_injection","Well_with_sample","sample_ID_new"
"B12_Plate29","BLUD","29","None",1,"B12","5.0","5.0","52","0","Female","B",12,"Old",6,"Yes","B12_Time_post_injection_6"
"C1_Plate29","BLUD","29","None",1,"C1","5.0","5.0","42","0","Female","C",1,"Young",4,"Yes","C1_Time_post_injection_4"
"C2_Plate29","BLUD","29","None",1,"C2","5.0","5.0","28","0","Female","C",2,"Young",4,"Yes","C2_Time_post_injection_4"
"C3_Plate29","BLUD","29","None",1,"C3","5.0","5.0","36","0","Female","C",3,"Old",4,"Yes","C3_Time_post_injection_4"
"C4_Plate29","BLUD","29","None",1,"C4","5.0","5.0","35","0","Female","C",4,"Old",4,"Yes","C4_Time_post_injection_4"
"C5_Plate29","BLUD","29","None",1,"C5","5.0","5.0","54","0","Female","C",5,"Young",5,"Yes","C5_Time_post_injection_5"
"C6_Plate29","BLUD","29","None",1,"C6","5.0","5.0","30","0","Female","C",6,"Young",5,"Yes","C6_Time_post_injection_5"
"C7_Plate29","BLUD","29","None",1,"C7","5.0","5.0","45","0","Female","C",7,"Old",5,"Yes","C7_Time_post_injection_5"
"C8_Plate29","BLUD","29","None",1,"C8","5.0","5.0","51","0","Female","C",8,"Old",5,"Yes","C8_Time_post_injection_5"
"C9_Plate29","BLUD","29","None",1,"C9","5.0","5.0","Inf","0","Female","C",9,"Young",6,"Yes","C9_Time_post_injection_6"
"C10_Plate29","BLUD","29","None",1,"C10","5.0","5.0","0","0","Female","C",10,"Young",6,"No","C10_Time_post_injection_6"
"C11_Plate29","BLUD","29","None",1,"C11","5.0","5.0","66","0","Female","C",11,"Old",6,"Yes","C11_Time_post_injection_6"
"C12_Plate29","BLUD","29","None",1,"C12","5.0","5.0","51","0","Female","C",12,"Old",6,"Yes","C12_Time_post_injection_6"
"D1_Plate29","BLUD","29","None",1,"D1","5.0","5.0","43","0","Female","D",1,"Young",4,"Yes","D1_Time_post_injection_4"
"D2_Plate29","BLUD","29","None",1,"D2","5.0","5.0","26","0","Female","D",2,"Young",4,"Yes","D2_Time_post_injection_4"
"D3_Plate29","BLUD","29","None",1,"D3","5.0","5.0","24","0","Female","D",3,"Old",4,"Yes","D3_Time_post_injection_4"
"D4_Plate29","BLUD","29","None",1,"D4","5.0","5.0","40","0","Female","D",4,"Old",4,"Yes","D4_Time_post_injection_4"
"D5_Plate29","BLUD","29","None",1,"D5","5.0","5.0","52","0","Female","D",5,"Young",5,"Yes","D5_Time_post_injection_5"
"D6_Plate29","BLUD","29","None",1,"D6","5.0","5.0","41","0","Female","D",6,"Young",5,"Yes","D6_Time_post_injection_5"
"D7_Plate29","BLUD","29","None",1,"D7","5.0","5.0","27","0","Female","D",7,"Old",5,"Yes","D7_Time_post_injection_5"
"D8_Plate29","BLUD","29","None",1,"D8","5.0","5.0","51","0","Female","D",8,"Old",5,"Yes","D8_Time_post_injection_5"
"D9_Plate29","BLUD","29","None",1,"D9","5.0","5.0","0","1","Female","D",9,"Young",6,"Yes","D9_Time_post_injection_6"
"D10_Plate29","BLUD","29","None",1,"D10","5.0","5.0","0","0","Female","D",10,"Young",6,"No","D10_Time_post_injection_6"
"D11_Plate29","BLUD","29","None",1,"D11","5.0","5.0","48","0","Female","D",11,"Old",6,"Yes","D11_Time_post_injection_6"
"D12_Plate29","BLUD","29","None",1,"D12","5.0","5.0","54","0","Female","D",12,"Old",6,"Yes","D12_Time_post_injection_6"
"E1_Plate29","BLUD","29","None",1,"E1","5.0","5.0","35","0","Male","E",1,"Young",4,"Yes","E1_Time_post_injection_4"
"E2_Plate29","BLUD","29","None",1,"E2","5.0","5.0","36","0","Male","E",2,"Young",4,"Yes","E2_Time_post_injection_4"
"E3_Plate29","BLUD","29","None",1,"E3","5.0","5.0","30","0","Male","E",3,"Old",4,"Yes","E3_Time_post_injection_4"
"E4_Plate29","BLUD","29","None",1,"E4","5.0","5.0","37","0","Male","E",4,"Old",4,"Yes","E4_Time_post_injection_4"
"E5_Plate29","BLUD","29","None",1,"E5","5.0","5.0","49","0","Male","E",5,"Young",5,"Yes","E5_Time_post_injection_5"
"E6_Plate29","BLUD","29","None",1,"E6","5.0","5.0","0","1","Male","E",6,"Young",5,"Yes","E6_Time_post_injection_5"
"E7_Plate29","BLUD","29","None",1,"E7","5.0","5.0","43","0","Male","E",7,"Old",5,"Yes","E7_Time_post_injection_5"
"E8_Plate29","BLUD","29","None",1,"E8","5.0","5.0","38","0","Male","E",8,"Old",5,"Yes","E8_Time_post_injection_5"
"E9_Plate29","BLUD","29","None",1,"E9","5.0","5.0","29","0","Male","E",9,"Young",6,"Yes","E9_Time_post_injection_6"
"E10_Plate29","BLUD","29","None",1,"E10","5.0","5.0","0","0","Male","E",10,"Young",6,"No","E10_Time_post_injection_6"
"E11_Plate29","BLUD","29","None",1,"E11","5.0","5.0","51","0","Male","E",11,"Old",6,"Yes","E11_Time_post_injection_6"
"E12_Plate29","BLUD","29","None",1,"E12","5.0","5.0","46","0","Male","E",12,"Old",6,"Yes","E12_Time_post_injection_6"
"F1_Plate29","BLUD","29","None",1,"F1","5.0","5.0","30","0","Male","F",1,"Young",4,"Yes","F1_Time_post_injection_4"
"F2_Plate29","BLUD","29","None",1,"F2","5.0","5.0","17","0","Male","F",2,"Young",4,"Yes","F2_Time_post_injection_4"
"F3_Plate29","BLUD","29","None",1,"F3","5.0","5.0","35","0","Male","F",3,"Old",4,"Yes","F3_Time_post_injection_4"
"F4_Plate29","BLUD","29","None",1,"F4","5.0","5.0","36","0","Male","F",4,"Old",4,"Yes","F4_Time_post_injection_4"
"F5_Plate29","BLUD","29","None",1,"F5","5.0","5.0","43","0","Male","F",5,"Young",5,"Yes","F5_Time_post_injection_5"
"F6_Plate29","BLUD","29","None",1,"F6","5.0","5.0","0","1","Male","F",6,"Young",5,"Yes","F6_Time_post_injection_5"
"F7_Plate29","BLUD","29","None",1,"F7","5.0","5.0","42","0","Male","F",7,"Old",5,"Yes","F7_Time_post_injection_5"
"F8_Plate29","BLUD","29","None",1,"F8","5.0","5.0","66","0","Male","F",8,"Old",5,"Yes","F8_Time_post_injection_5"
"F9_Plate29","BLUD","29","None",1,"F9","5.0","5.0","0","1","Male","F",9,"Young",6,"Yes","F9_Time_post_injection_6"
"F10_Plate29","BLUD","29","None",1,"F10","5.0","5.0","0","0","Male","F",10,"Young",6,"No","F10_Time_post_injection_6"
"F11_Plate29","BLUD","29","None",1,"F11","5.0","5.0","52","0","Male","F",11,"Old",6,"Yes","F11_Time_post_injection_6"
"F12_Plate29","BLUD","29","None",1,"F12","5.0","5.0","85","0","Male","F",12,"Old",6,"Yes","F12_Time_post_injection_6"
"G1_Plate29","BLUD","29","None",1,"G1","5.0","5.0","36","0","Male","G",1,"Young",4,"Yes","G1_Time_post_injection_4"
"G2_Plate29","BLUD","29","None",1,"G2","5.0","5.0","30","0","Male","G",2,"Young",4,"Yes","G2_Time_post_injection_4"
"G3_Plate29","BLUD","29","None",1,"G3","5.0","5.0","38","0","Male","G",3,"Old",4,"Yes","G3_Time_post_injection_4"
"G4_Plate29","BLUD","29","None",1,"G4","5.0","5.0","50","0","Male","G",4,"Old",4,"Yes","G4_Time_post_injection_4"
"G5_Plate29","BLUD","29","None",1,"G5","5.0","5.0","53","0","Male","G",5,"Young",5,"Yes","G5_Time_post_injection_5"
"G6_Plate29","BLUD","29","None",1,"G6","5.0","5.0","0","1","Male","G",6,"Young",5,"Yes","G6_Time_post_injection_5"
"G7_Plate29","BLUD","29","None",1,"G7","5.0","5.0","42","0","Male","G",7,"Old",5,"Yes","G7_Time_post_injection_5"
"G8_Plate29","BLUD","29","None",1,"G8","5.0","5.0","53","0","Male","G",8,"Old",5,"Yes","G8_Time_post_injection_5"
"G9_Plate29","BLUD","29","None",1,"G9","5.0","5.0","24","0","Male","G",9,"Young",6,"Yes","G9_Time_post_injection_6"
"G10_Plate29","BLUD","29","None",1,"G10","5.0","5.0","0","0","Male","G",10,"Young",6,"No","G10_Time_post_injection_6"
"G11_Plate29","BLUD","29","None",1,"G11","5.0","5.0","39","0","Male","G",11,"Old",6,"Yes","G11_Time_post_injection_6"
"G12_Plate29","BLUD","29","None",1,"G12","5.0","5.0","57","0","Male","G",12,"Old",6,"Yes","G12_Time_post_injection_6"
"H1_Plate29","BLUD","29","None",1,"H1","5.0","5.0","30","0","Male","H",1,"Young",4,"Yes","H1_Time_post_injection_4"
"H2_Plate29","BLUD","29","None",1,"H2","5.0","5.0","23","0","Male","H",2,"Young",4,"Yes","H2_Time_post_injection_4"
"H3_Plate29","BLUD","29","None",1,"H3","5.0","5.0","38","0","Male","H",3,"Old",4,"Yes","H3_Time_post_injection_4"
"H4_Plate29","BLUD","29","None",1,"H4","5.0","5.0","19","0","Male","H",4,"Old",4,"Yes","H4_Time_post_injection_4"
"H5_Plate29","BLUD","29","None",1,"H5","5.0","5.0","38","0","Male","H",5,"Young",5,"Yes","H5_Time_post_injection_5"
"H6_Plate29","BLUD","29","None",1,"H6","5.0","5.0","0","1","Male","H",6,"Young",5,"Yes","H6_Time_post_injection_5"
"H7_Plate29","BLUD","29","None",1,"H7","5.0","5.0","12","0","Male","H",7,"Old",5,"Yes","H7_Time_post_injection_5"
"H8_Plate29","BLUD","29","None",1,"H8","5.0","5.0","65","0","Male","H",8,"Old",5,"Yes","H8_Time_post_injection_5"
"H9_Plate29","BLUD","29","None",1,"H9","5.0","5.0","38","0","Male","H",9,"Young",6,"Yes","H9_Time_post_injection_6"
"H10_Plate29","BLUD","29","None",1,"H10","5.0","5.0","0","0","Male","H",10,"Young",6,"No","H10_Time_post_injection_6"
"H11_Plate29","BLUD","29","None",1,"H11","5.0","5.0","48","0","Male","H",11,"Old",6,"Yes","H11_Time_post_injection_6"
"H12_Plate29","BLUD","29","None",1,"H12","5.0","5.0","47","0","Male","H",12,"Old",6,"Yes","H12_Time_post_injection_6"
"A1_Plate30","BLUD","30","None",2,"A1","5.0","5.0","37","0","Female","A",1,"Young",4,"Yes","A1_Time_post_injection_4"
"A2_Plate30","BLUD","30","None",2,"A2","5.0","5.0","6","0","Female","A",2,"Young",4,"Yes","A2_Time_post_injection_4"
"A3_Plate30","BLUD","30","None",2,"A3","5.0","5.0","31","0","Female","A",3,"Old",4,"Yes","A3_Time_post_injection_4"
"A4_Plate30","BLUD","30","None",2,"A4","5.0","5.0","19","0","Female","A",4,"Old",4,"Yes","A4_Time_post_injection_4"
"A5_Plate30","BLUD","30","None",2,"A5","5.0","5.0","39","0","Female","A",5,"Young",5,"Yes","A5_Time_post_injection_5"
"A6_Plate30","BLUD","30","None",2,"A6","5.0","5.0","36","0","Female","A",6,"Young",5,"Yes","A6_Time_post_injection_5"
"A7_Plate30","BLUD","30","None",2,"A7","5.0","5.0","40","0","Female","A",7,"Old",5,"Yes","A7_Time_post_injection_5"
"A8_Plate30","BLUD","30","None",2,"A8","5.0","5.0","34","0","Female","A",8,"Old",5,"Yes","A8_Time_post_injection_5"
"A9_Plate30","BLUD","30","None",2,"A9","5.0","5.0","0","1","Female","A",9,"Young",6,"Yes","A9_Time_post_injection_6"
"A10_Plate30","BLUD","30","None",2,"A10","5.0","5.0","0","0","Female","A",10,"Young",6,"No","A10_Time_post_injection_6"
"A11_Plate30","BLUD","30","None",2,"A11","5.0","5.0","46","0","Female","A",11,"Old",6,"Yes","A11_Time_post_injection_6"
"A12_Plate30","BLUD","30","None",2,"A12","5.0","5.0","44","0","Female","A",12,"Old",6,"Yes","A12_Time_post_injection_6"
"B1_Plate30","BLUD","30","None",2,"B1","5.0","5.0","35","0","Female","B",1,"Young",4,"Yes","B1_Time_post_injection_4"
"B2_Plate30","BLUD","30","None",2,"B2","5.0","5.0","22","0","Female","B",2,"Young",4,"Yes","B2_Time_post_injection_4"
"B3_Plate30","BLUD","30","None",2,"B3","5.0","5.0","35","0","Female","B",3,"Old",4,"Yes","B3_Time_post_injection_4"
"B4_Plate30","BLUD","30","None",2,"B4","5.0","5.0","24","0","Female","B",4,"Old",4,"Yes","B4_Time_post_injection_4"
"B5_Plate30","BLUD","30","None",2,"B5","5.0","5.0","38","0","Female","B",5,"Young",5,"Yes","B5_Time_post_injection_5"
"B6_Plate30","BLUD","30","None",2,"B6","5.0","5.0","29","0","Female","B",6,"Young",5,"Yes","B6_Time_post_injection_5"
"B7_Plate30","BLUD","30","None",2,"B7","5.0","5.0","31","0","Female","B",7,"Old",5,"Yes","B7_Time_post_injection_5"
"B8_Plate30","BLUD","30","None",2,"B8","5.0","5.0","34","0","Female","B",8,"Old",5,"Yes","B8_Time_post_injection_5"
"B9_Plate30","BLUD","30","None",2,"B9","5.0","5.0","0","1","Female","B",9,"Young",6,"Yes","B9_Time_post_injection_6"
"B10_Plate30","BLUD","30","None",2,"B10","5.0","5.0","0","0","Female","B",10,"Young",6,"No","B10_Time_post_injection_6"
"B11_Plate30","BLUD","30","None",2,"B11","5.0","5.0","44","0","Female","B",11,"Old",6,"Yes","B11_Time_post_injection_6"
"B12_Plate30","BLUD","30","None",2,"B12","5.0","5.0","50","0","Female","B",12,"Old",6,"Yes","B12_Time_post_injection_6"
"C1_Plate30","BLUD","30","None",2,"C1","5.0","5.0","37","0","Female","C",1,"Young",4,"Yes","C1_Time_post_injection_4"
"C2_Plate30","BLUD","30","None",2,"C2","5.0","5.0","24","0","Female","C",2,"Young",4,"Yes","C2_Time_post_injection_4"
"C3_Plate30","BLUD","30","None",2,"C3","5.0","5.0","36","0","Female","C",3,"Old",4,"Yes","C3_Time_post_injection_4"
"C4_Plate30","BLUD","30","None",2,"C4","5.0","5.0","23","0","Female","C",4,"Old",4,"Yes","C4_Time_post_injection_4"
"C5_Plate30","BLUD","30","None",2,"C5","5.0","5.0","46","0","Female","C",5,"Young",5,"Yes","C5_Time_post_injection_5"
"C6_Plate30","BLUD","30","None",2,"C6","5.0","5.0","25","0","Female","C",6,"Young",5,"Yes","C6_Time_post_injection_5"
"C7_Plate30","BLUD","30","None",2,"C7","5.0","5.0","24","0","Female","C",7,"Old",5,"Yes","C7_Time_post_injection_5"
"C8_Plate30","BLUD","30","None",2,"C8","5.0","5.0","41","0","Female","C",8,"Old",5,"Yes","C8_Time_post_injection_5"
"C9_Plate30","BLUD","30","None",2,"C9","5.0","5.0","52","0","Female","C",9,"Young",6,"Yes","C9_Time_post_injection_6"
"C10_Plate30","BLUD","30","None",2,"C10","5.0","5.0","0","0","Female","C",10,"Young",6,"No","C10_Time_post_injection_6"
"C11_Plate30","BLUD","30","None",2,"C11","5.0","5.0","46","0","Female","C",11,"Old",6,"Yes","C11_Time_post_injection_6"
"C12_Plate30","BLUD","30","None",2,"C12","5.0","5.0","36","0","Female","C",12,"Old",6,"Yes","C12_Time_post_injection_6"
"D1_Plate30","BLUD","30","None",2,"D1","5.0","5.0","42","0","Female","D",1,"Young",4,"Yes","D1_Time_post_injection_4"
"D2_Plate30","BLUD","30","None",2,"D2","5.0","5.0","30","0","Female","D",2,"Young",4,"Yes","D2_Time_post_injection_4"
"D3_Plate30","BLUD","30","None",2,"D3","5.0","5.0","22","0","Female","D",3,"Old",4,"Yes","D3_Time_post_injection_4"
"D4_Plate30","BLUD","30","None",2,"D4","5.0","5.0","25","0","Female","D",4,"Old",4,"Yes","D4_Time_post_injection_4"
"D5_Plate30","BLUD","30","None",2,"D5","5.0","5.0","37","0","Female","D",5,"Young",5,"Yes","D5_Time_post_injection_5"
"D6_Plate30","BLUD","30","None",2,"D6","5.0","5.0","26","0","Female","D",6,"Young",5,"Yes","D6_Time_post_injection_5"
"D7_Plate30","BLUD","30","None",2,"D7","5.0","5.0","33","0","Female","D",7,"Old",5,"Yes","D7_Time_post_injection_5"
"D8_Plate30","BLUD","30","None",2,"D8","5.0","5.0","36","0","Female","D",8,"Old",5,"Yes","D8_Time_post_injection_5"
"D9_Plate30","BLUD","30","None",2,"D9","5.0","5.0","0","1","Female","D",9,"Young",6,"Yes","D9_Time_post_injection_6"
"D10_Plate30","BLUD","30","None",2,"D10","5.0","5.0","0","0","Female","D",10,"Young",6,"No","D10_Time_post_injection_6"
"D11_Plate30","BLUD","30","None",2,"D11","5.0","5.0","47","0","Female","D",11,"Old",6,"Yes","D11_Time_post_injection_6"
"D12_Plate30","BLUD","30","None",2,"D12","5.0","5.0","42","0","Female","D",12,"Old",6,"Yes","D12_Time_post_injection_6"
"E1_Plate30","BLUD","30","None",2,"E1","5.0","5.0","40","0","Male","E",1,"Young",4,"Yes","E1_Time_post_injection_4"
"E2_Plate30","BLUD","30","None",2,"E2","5.0","5.0","26","0","Male","E",2,"Young",4,"Yes","E2_Time_post_injection_4"
"E3_Plate30","BLUD","30","None",2,"E3","5.0","5.0","32","0","Male","E",3,"Old",4,"Yes","E3_Time_post_injection_4"
"E4_Plate30","BLUD","30","None",2,"E4","5.0","5.0","47","0","Male","E",4,"Old",4,"Yes","E4_Time_post_injection_4"
"E5_Plate30","BLUD","30","None",2,"E5","5.0","5.0","42","0","Male","E",5,"Young",5,"Yes","E5_Time_post_injection_5"
"E6_Plate30","BLUD","30","None",2,"E6","5.0","5.0","0","1","Male","E",6,"Young",5,"Yes","E6_Time_post_injection_5"
"E7_Plate30","BLUD","30","None",2,"E7","5.0","5.0","30","0","Male","E",7,"Old",5,"Yes","E7_Time_post_injection_5"
"E8_Plate30","BLUD","30","None",2,"E8","5.0","5.0","39","0","Male","E",8,"Old",5,"Yes","E8_Time_post_injection_5"
"E9_Plate30","BLUD","30","None",2,"E9","5.0","5.0","25","0","Male","E",9,"Young",6,"Yes","E9_Time_post_injection_6"
"E10_Plate30","BLUD","30","None",2,"E10","5.0","5.0","0","0","Male","E",10,"Young",6,"No","E10_Time_post_injection_6"
"E11_Plate30","BLUD","30","None",2,"E11","5.0","5.0","37","0","Male","E",11,"Old",6,"Yes","E11_Time_post_injection_6"
"E12_Plate30","BLUD","30","None",2,"E12","5.0","5.0","12","0","Male","E",12,"Old",6,"Yes","E12_Time_post_injection_6"
"F1_Plate30","BLUD","30","None",2,"F1","5.0","5.0","28","0","Male","F",1,"Young",4,"Yes","F1_Time_post_injection_4"
"F2_Plate30","BLUD","30","None",2,"F2","5.0","5.0","23","0","Male","F",2,"Young",4,"Yes","F2_Time_post_injection_4"
"F3_Plate30","BLUD","30","None",2,"F3","5.0","5.0","30","0","Male","F",3,"Old",4,"Yes","F3_Time_post_injection_4"
"F4_Plate30","BLUD","30","None",2,"F4","5.0","5.0","21","0","Male","F",4,"Old",4,"Yes","F4_Time_post_injection_4"
"F5_Plate30","BLUD","30","None",2,"F5","5.0","5.0","31","0","Male","F",5,"Young",5,"Yes","F5_Time_post_injection_5"
"F6_Plate30","BLUD","30","None",2,"F6","5.0","5.0","0","1","Male","F",6,"Young",5,"Yes","F6_Time_post_injection_5"
"F7_Plate30","BLUD","30","None",2,"F7","5.0","5.0","33","0","Male","F",7,"Old",5,"Yes","F7_Time_post_injection_5"
"F8_Plate30","BLUD","30","None",2,"F8","5.0","5.0","51","0","Male","F",8,"Old",5,"Yes","F8_Time_post_injection_5"
"F9_Plate30","BLUD","30","None",2,"F9","5.0","5.0","0","1","Male","F",9,"Young",6,"Yes","F9_Time_post_injection_6"
"F10_Plate30","BLUD","30","None",2,"F10","5.0","5.0","0","0","Male","F",10,"Young",6,"No","F10_Time_post_injection_6"
"F11_Plate30","BLUD","30","None",2,"F11","5.0","5.0","29","0","Male","F",11,"Old",6,"Yes","F11_Time_post_injection_6"
"F12_Plate30","BLUD","30","None",2,"F12","5.0","5.0","40","0","Male","F",12,"Old",6,"Yes","F12_Time_post_injection_6"
"G1_Plate30","BLUD","30","None",2,"G1","5.0","5.0","33","0","Male","G",1,"Young",4,"Yes","G1_Time_post_injection_4"
"G2_Plate30","BLUD","30","None",2,"G2","5.0","5.0","31","0","Male","G",2,"Young",4,"Yes","G2_Time_post_injection_4"
"G3_Plate30","BLUD","30","None",2,"G3","5.0","5.0","20","0","Male","G",3,"Old",4,"Yes","G3_Time_post_injection_4"
"G4_Plate30","BLUD","30","None",2,"G4","5.0","5.0","54","0","Male","G",4,"Old",4,"Yes","G4_Time_post_injection_4"
"G5_Plate30","BLUD","30","None",2,"G5","5.0","5.0","38","0","Male","G",5,"Young",5,"Yes","G5_Time_post_injection_5"
"G6_Plate30","BLUD","30","None",2,"G6","5.0","5.0","0","1","Male","G",6,"Young",5,"Yes","G6_Time_post_injection_5"
"G7_Plate30","BLUD","30","None",2,"G7","5.0","5.0","46","0","Male","G",7,"Old",5,"Yes","G7_Time_post_injection_5"
"G8_Plate30","BLUD","30","None",2,"G8","5.0","5.0","18","0","Male","G",8,"Old",5,"Yes","G8_Time_post_injection_5"
"G9_Plate30","BLUD","30","None",2,"G9","5.0","5.0","11","0","Male","G",9,"Young",6,"Yes","G9_Time_post_injection_6"
"G10_Plate30","BLUD","30","None",2,"G10","5.0","5.0","0","0","Male","G",10,"Young",6,"No","G10_Time_post_injection_6"
"G11_Plate30","BLUD","30","None",2,"G11","5.0","5.0","24","0","Male","G",11,"Old",6,"Yes","G11_Time_post_injection_6"
"G12_Plate30","BLUD","30","None",2,"G12","5.0","5.0","54","0","Male","G",12,"Old",6,"Yes","G12_Time_post_injection_6"
"H1_Plate30","BLUD","30","None",2,"H1","5.0","5.0","24","0","Male","H",1,"Young",4,"Yes","H1_Time_post_injection_4"
"H2_Plate30","BLUD","30","None",2,"H2","5.0","5.0","23","0","Male","H",2,"Young",4,"Yes","H2_Time_post_injection_4"
"H3_Plate30","BLUD","30","None",2,"H3","5.0","5.0","16","0","Male","H",3,"Old",4,"Yes","H3_Time_post_injection_4"
"H4_Plate30","BLUD","30","None",2,"H4","5.0","5.0","6","0","Male","H",4,"Old",4,"Yes","H4_Time_post_injection_4"
"H5_Plate30","BLUD","30","None",2,"H5","5.0","5.0","42","0","Male","H",5,"Young",5,"Yes","H5_Time_post_injection_5"
"H6_Plate30","BLUD","30","None",2,"H6","5.0","5.0","0","1","Male","H",6,"Young",5,"Yes","H6_Time_post_injection_5"
"H7_Plate30","BLUD","30","None",2,"H7","5.0","5.0","9","0","Male","H",7,"Old",5,"Yes","H7_Time_post_injection_5"
"H8_Plate30","BLUD","30","None",2,"H8","5.0","5.0","25","0","Male","H",8,"Old",5,"Yes","H8_Time_post_injection_5"
"H9_Plate30","BLUD","30","None",2,"H9","5.0","5.0","36","0","Male","H",9,"Young",6,"Yes","H9_Time_post_injection_6"
"H10_Plate30","BLUD","30","None",2,"H10","5.0","5.0","0","0","Male","H",10,"Young",6,"No","H10_Time_post_injection_6"
"H11_Plate30","BLUD","30","None",2,"H11","5.0","5.0","22","0","Male","H",11,"Old",6,"Yes","H11_Time_post_injection_6"
"H12_Plate30","BLUD","30","None",2,"H12","5.0","5.0","60","0","Male","H",12,"Old",6,"Yes","H12_Time_post_injection_6"
"A1_Plate35","BLUD","35","None",1,"A1","5.0","25.0","0","1","Female","A",1,"Young",7,"Yes","A1_Time_post_injection_7"
"A2_Plate35","BLUD","35","None",1,"A2","5.0","25.0","14","0","Female","A",2,"Young",7,"Yes","A2_Time_post_injection_7"
"A3_Plate35","BLUD","35","None",1,"A3","5.0","25.0","18","0","Female","A",3,"Old",7,"Yes","A3_Time_post_injection_7"
"A4_Plate35","BLUD","35","None",1,"A4","5.0","25.0","12","0","Female","A",4,"Old",7,"Yes","A4_Time_post_injection_7"
"A5_Plate35","BLUD","35","None",1,"A5","5.0","25.0","16","0","Female","A",5,"Young",8,"Yes","A5_Time_post_injection_8"
